Judet,An,Pop,Stab,Plec,Migr_szap,Migr_szap‰,Pop_stabila,Temporar absente,Perioada indelungata,Temporar absente‰,Absente perioada indelungata‰,Nat,Mort,Term_szap,Term_szap‰,M_Inf,M_Inf‰,Speranta de viata,Imbatranire demogr,Dependenta demogr,Salariati,Someri,Elevi prim,Elevi gimn,Superior,Analfabeti,Abandon primar,Abandon gimn,Medici,Medici/pop‰,Pers sanitar,Pers sanitar‰,Pat,Pat‰,Venit_tot,Venit_prop,Venit/pop,Supraf. locuib,Supraf_loc/pers,Locuinte exist,Suprafata locuibila/locuinte,Densitatea pop,"locuinte apa
potabila","locuinte
canalizare","lakas/electricitate
","incalzire  centrala/
lakas","konyha/
lakas","furdo/
lakas",Boli total,Tumori,Cardio vascular,Tumori%,Cardio_vasc%,Tumori/100000,Card_vasc/100000,Urban pop,Urban pop%,Kereset,GDP_EU%,GDP_RON,GDP/POP,ceg/terulet,ceg/pop,gdp milioane lei,nr pop 1 iulie dupa domociliu,gdp pe locuitor,indice infl,gdpreal,castig salarial,castig salarial real,personal didactic,populatie scolara,nr elevi/profesor ,elevi liceal si profesional,rata de ocupare=pop ocupata civila/resurse de munca,rata somajului,durata medie a vietii,rata mortalitatii infantile,pop agric,pop ocupata,pondere pop ocupata agricultura,rata criminalitatii,persoane condamnate definitiv,rata infractionaltatii,varsta medie,nr medici,nr medici la 10000loc,gaz nat distribuit uz casnic,gaz natural uz casnic/nr pop,supr locuibila in urban,populatie urbana,suprafata locuibila urban pe persoana,camere de locuit,camere per persoana,locuinte noi terminate,locuinte noi la 100000 persoane,pc-uri,PC-uri la 1000 de elevi,supr spatii verzi in urban,supr spatii verzi in urban/nr persoane,suprafata, drumuri nationale modrnizate,densitate drumuri nationale modernizate,supr fond forestier (mii ha),pondere fond forestier (ha),"Cantitate pesticide (kg; insecticide,fungicide,erbicide)",cantitate pesticide/km2,rata scolarizare ciclul2,elevi liceal si profesional.1,nr pop 15-18 ani,populatia conectata la sisteme de canalizare cu epurare,pondere pop conectata la sisteme de canalizare cu epurare,gini,Theil T,20 over 20,10 over 10,venituri proprii,venituri proprii pe locuitor,GDP,Venituri Totale,Venituri Proprii,Emigranti definitivi pe judete si localitati de plecare,Imigranti definitivi pe judete si localitati de destinatie,POPULATIA DUPA DOMICILIU la 1 ianuarie
Giurgiu,2012,281869.0,4895.0,4181.0,714.0,2.53,,,,,,2603.0,4419.0,-1816.0,-6.48,31.0,11.91,73.06,121.65,49.42,29734.0,3.3,12631.0,11408.0,,,1.6,2.4,302.0,1.07,796.0,2.82,807.0,2.86,517313760.0,151188220.0,536.38,5212234.0,18.49,118666.0,43.92,79.94,,,,,,,4419.0,689.0,2984.0,15.59,67.53,244.44,1058.65,91889.0,32.6,1240.0,12.0,3722.67,13207.09,1.09,0.01,3728.6,281869.0,13228.1307983496,1.6081855565,8225.5003130894,1240.0,771.0553020464,2473.0,38249.0,15.4666397089,7748.0,50.6,5.9,73.06,11.9,47.8,89.8,53.2293986637,70.0,198.0,70.2453976847,41.2,315.0,111.7540417712,6370.0,22.5991506693,1503934.0,91889.0,16.3668556628,381388.0,1.3530682693,495.0,175.6134942119,2331.0,60.9427697456,70.0,7.6178867982,3544.0,302.0,85.2144469526,38.8,10.9480812641,259.0,0.0730812641,58.74147,7748.0,13190.0001821541,53188.0,18.8697586467,0.2748700763,0.1510081172,3.311422918,4.9048175319,127810718.0,453.440137085,5009200000.0,517313760.0,151188220.0,82.0,20.0,282156.0
Giurgiu,2013,280114.0,3947.0,3784.0,163.0,0.58,,,,,,2609.0,4274.0,-1665.0,-5.94,20.0,7.67,73.33,122.69,49.06,30319.0,3.4,12643.0,11178.0,,,1.4,2.6,297.0,1.06,768.0,2.74,807.0,2.88,467694945.0,163212448.0,582.66,5241254.0,18.71,119012.0,44.04,79.44,,,,,,,4274.0,735.0,2857.0,17.2,66.85,262.39,1019.94,91556.0,32.69,1332.0,15.0,4730.68,16888.41,1.15,0.01,4737.6,280114.0,16913.1139464647,1.6721913416,10114.3412989909,1332.0,796.5595604038,2545.0,37613.0,14.7791748527,7374.0,49.6,6.2,73.33,7.7,45.1,87.9,51.3083048919,86.0,240.0,85.6794019578,41.4,322.0,114.9531976267,11254.0,40.176499568,1508375.0,91556.0,16.474889685,383074.0,1.3675646344,446.0,159.2208886382,2267.0,60.2717145668,70.0,7.6455939534,3544.0,302.0,85.2144469526,38.8,10.9480812641,152695.0,43.085496614,56.9949,7374.0,12937.999715764,53734.0,19.1829041033,0.2522280846,0.1200152726,3.14656246,4.4175581811,140286964.0,500.8209657497,4617200000.0,467694945.0,163212448.0,122.0,25.0,281079.0
Giurgiu,2014,278630.0,4576.0,3865.0,711.0,2.55,,,,,,2350.0,4229.0,-1879.0,-6.8,31.0,13.19,73.37,123.79,48.65,31421.0,3.8,12686.0,10947.0,,,2.8,2.8,300.0,1.08,754.0,2.71,807.0,2.9,581933022.0,167322479.0,600.52,5268118.0,18.91,119301.0,44.16,79.02,,,,,,,4229.0,683.0,2844.0,16.15,67.25,245.13,1020.71,91008.0,32.66,1413.0,13.0,4335.35,15559.52,1.22,0.02,4340.5,278630.0,15578.0066755195,1.690083789,9217.2984422683,1413.0,836.0532236382,2531.0,37245.0,14.7155274595,7140.0,50.7,7.0,73.37,13.2,43.3,86.6,50.0,75.0,208.0,74.6509708215,41.5,322.0,115.5654452141,13722.0,49.2481068083,1515199.0,91008.0,16.6490748066,384486.0,1.3799160177,380.0,136.3815813085,2072.0,55.6316284065,70.0,7.6916315049,3544.0,302.0,85.2144469526,38.8,10.9480812641,168247.0,47.473758465,56.45608,7140.0,12646.9992248842,54460.0,19.5456339949,0.2540958611,0.124460116,3.189175597,4.5125201507,144108222.0,517.2028209453,6027800000.0,581933022.0,167322479.0,92.0,43.0,279393.0
Giurgiu,2015,277538.0,4495.0,4015.0,480.0,1.73,,,,,,2484.0,4178.0,-1694.0,-6.13,15.0,6.04,73.52,126.14,48.95,31220.0,3.4,12610.0,10698.0,,,2.5,2.5,180.0,0.65,629.0,2.27,807.0,2.91,736601094.0,191768732.0,690.96,5297746.0,19.09,119619.0,44.29,78.71,,,,,,,4178.0,743.0,2777.0,17.78,66.47,267.71,1000.58,90769.0,32.71,1546.0,14.0,4720.85,17009.74,1.26,0.02,4727.1,277538.0,17032.2622487731,1.6801122946,10137.573722427,1546.0,920.1765887559,2439.0,36316.0,14.8897088971,6634.0,48.3,6.5,73.52,6.0,37.8,82.0,46.0975609756,191.0,527.0,189.8839077892,41.6,325.0,117.1010816537,15497.0,55.8373988427,1524507.0,90769.0,16.795458802,385988.0,1.3907573017,536.0,193.1267069735,2160.0,59.4779160701,70.0,7.7118840133,3544.0,301.0,84.9322799097,38.9,10.9762979684,161824.0,45.6613995485,53.45258,6634.0,12411.000554136,54912.0,19.7853987562,0.2621385181,0.1291586732,3.266729595,4.6513707166,152643668.0,549.991957858,6638900000.0,736601094.0,191768732.0,108.0,60.0,278051.0
Giurgiu,2016,276493.0,4952.0,4430.0,522.0,1.89,,,,,,2477.0,4242.0,-1765.0,-6.38,24.0,9.69,73.88,127.22,49.0,31584.0,2.8,12511.0,10433.0,,,2.3,1.9,171.0,0.62,615.0,2.22,807.0,2.92,721657094.0,205807843.0,744.35,5325236.0,19.26,119907.0,44.41,78.42,,,,,,,4242.0,765.0,2740.0,18.03,64.59,276.68,990.98,89976.0,32.54,1724.0,14.0,4756.31,17202.28,1.27,0.02,4759.9,276493.0,17215.2640392343,1.6540705541,10407.8172463316,1724.0,1042.2771844674,2507.0,35835.0,14.2939768648,6545.0,45.0,5.8,73.88,9.7,32.6,78.2,41.6879795396,230.0,630.0,227.8538697182,41.8,314.0,113.56526205,20095.0,72.6781509839,1531585.0,89976.0,17.0221503512,387495.0,1.4014640515,428.0,154.7959622848,2190.0,61.1134365843,70.0,7.7798524051,3544.0,301.0,84.9322799097,38.9,10.9762979684,1529.0,0.4314334086,53.38935,6545.0,12258.9992198819,64832.0,23.4479715581,0.2312262261,0.1056521277,2.834362165,4.0200591153,176407155.0,638.0167129005,6963300000.0,721657094.0,205807843.0,143.0,69.0,276930.0
Giurgiu,2017,274964.0,4254.0,4250.0,4.0,0.01,,,,,,2459.0,4322.0,-1863.0,-6.74,14.0,5.69,73.95,128.24,48.91,33354.0,1.6,12831.0,9599.0,,,,,168.0,0.61,646.0,2.35,807.0,2.93,723503272.0,228073676.0,829.47,5350750.0,19.46,120226.0,44.51,77.98,,,,,,,4322.0,716.0,2828.0,16.57,65.43,260.4,1028.5,89465.0,32.54,2018.0,15.0,5453.52,19833.58,1.34,0.02,7706.3,274949.0,28028.1070307584,1.6762350995,16720.8687130556,2018.0,1203.8884048044,2481.0,34906.0,14.0693268843,6273.0,46.8,3.3,73.92,5.6,32.8,79.3,41.3619167718,232.0,624.0,226.951180037,41.9,311.0,113.1118862044,22498.0,81.8260841101,1535690.0,89462.0,17.1658357738,388971.0,1.414702363,458.0,166.5763468861,2190.0,62.739930098,70.0,7.8245512061,3544.0,301.0,84.9322799097,38.7,10.9198645598,501570.0,141.526523702,51.86012,6273.0,12095.999777864,72976.0,26.5416495423,0.2214554066,0.0970181452,2.716224801,3.7121418865,193533556.0,703.8889248552,,723503272.0,228073676.0,159.0,69.0,275840.0
Giurgiu,2018,273011.0,4248.0,4461.0,-213.0,-0.78,,,,,,2374.0,4358.0,-1984.0,-7.18,10.0,4.21,74.08,128.47,48.86,34189.0,1.1,12676.0,9308.0,,,,,178.0,0.65,656.0,2.4,807.0,2.96,780083446.0,211845236.0,775.96,5378729.0,19.7,120530.0,44.63,77.43,,,,,,,4358.0,731.0,2854.0,16.77,65.49,267.75,1045.38,88846.0,32.54,2340.0,,,,1.4,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780083446.0,211845236.0,,,274079.0
Gorj,1990,,6518.0,9169.0,-2651.0,-6.89,,,,,,5805.0,4208.0,1597.0,4.15,127.0,21.88,69.39,,,157180.0,,,,,,,,661.0,1.72,2082.0,5.41,3622.0,9.42,,,,3806910.0,9.9,139723.0,27.25,68.65,,,,,,,4208.0,373.0,2479.0,8.86,58.91,97.0,644.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1991,,5655.0,5785.0,-130.0,-0.34,,,,,,5166.0,4181.0,985.0,2.56,101.0,19.55,69.76,,,149658.0,,,,,,,,624.0,1.62,1880.0,4.89,3622.0,9.42,,,,4295617.0,11.17,138486.0,31.02,68.65,,,,,,,4181.0,364.0,2592.0,8.71,61.99,94.66,674.03,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1992,384550.0,4935.0,5398.0,-463.0,-1.2,,,,,,5044.0,4321.0,723.0,1.88,85.0,16.85,70.13,44.02,53.81,140025.0,,,,,,,,597.0,1.55,1920.0,4.99,3266.0,8.49,,,,4319146.0,11.23,138933.0,31.09,68.65,,,,,,,4321.0,379.0,2683.0,8.77,62.09,98.56,697.7,159422.0,41.46,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1993,385023.0,4832.0,4712.0,120.0,0.31,,,,,,4916.0,4227.0,689.0,1.78,81.0,16.48,70.39,45.67,53.16,133284.0,,,,,,,,580.0,1.51,1870.0,4.86,3266.0,8.48,,,,4362000.0,11.33,139780.0,31.21,68.73,,,,,,,4227.0,377.0,2699.0,8.92,63.85,97.92,701.0,161111.0,41.84,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1994,386349.0,6409.0,6049.0,360.0,0.93,,,,,,4895.0,4360.0,535.0,1.38,104.0,21.25,70.54,47.5,52.64,136970.0,,,,,,,,555.0,1.44,1977.0,5.12,3266.0,8.45,,,,4403000.0,11.4,140509.0,31.34,68.97,,,,,,,4360.0,370.0,2770.0,8.49,63.53,95.77,716.97,163179.0,42.24,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1995,387010.0,5842.0,5497.0,345.0,0.89,,,,,,4648.0,4507.0,141.0,0.36,111.0,23.88,70.12,48.76,51.8,133130.0,,26803.0,21255.0,,,,,580.0,1.5,1943.0,5.02,3156.0,8.15,,,,4440127.0,11.47,141096.0,31.47,69.08,,,,,,,4507.0,420.0,2843.0,9.32,63.08,108.52,734.61,164678.0,42.55,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1996,387133.0,6930.0,6453.0,477.0,1.23,,,,,,4489.0,4840.0,-351.0,-0.91,94.0,20.94,69.44,50.34,51.17,131282.0,,27335.0,21802.0,,,,,601.0,1.55,2011.0,5.19,3034.0,7.84,,,,4479471.0,11.57,141690.0,31.61,69.11,,,,,,,4840.0,411.0,3018.0,8.49,62.36,106.17,779.58,165267.0,42.69,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1997,387499.0,8580.0,8303.0,277.0,0.71,,,,,,4498.0,4810.0,-312.0,-0.81,96.0,21.34,69.16,51.9,50.5,122894.0,,26283.0,22770.0,,,,,573.0,1.48,1868.0,4.82,2662.0,6.87,,,,4508532.0,11.63,142195.0,31.71,69.17,,,,,,,4810.0,491.0,2916.0,10.21,60.62,126.71,752.52,166278.0,42.91,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1998,386856.0,7464.0,7636.0,-172.0,-0.44,,,,,,4474.0,4565.0,-91.0,-0.24,87.0,19.45,69.04,54.03,50.36,99630.0,,24645.0,24345.0,,,,,590.0,1.53,1895.0,4.9,2662.0,6.88,,,,4535209.0,11.72,142631.0,31.8,69.06,,,,,,,4565.0,482.0,2888.0,10.56,63.26,124.59,746.53,166087.0,42.93,129.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,1999,386681.0,6677.0,6835.0,-158.0,-0.41,,,,,,4212.0,4456.0,-244.0,-0.63,58.0,13.77,69.71,55.77,50.1,92296.0,,22969.0,25061.0,,,,,599.0,1.55,1931.0,4.99,2662.0,6.88,325977.7,132623.3,0.34,4560190.0,11.79,142965.0,31.9,69.03,,,,,,,4456.0,467.0,2892.0,10.48,64.9,120.77,747.9,165954.0,42.92,179.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorj,2000,386646.0,6239.0,6359.0,-120.0,-0.31,,,,,,4213.0,4255.0,-42.0,-0.11,62.0,14.72,70.94,58.16,49.44,89672.0,,21380.0,25591.0,,,,,598.0,1.55,1928.0,4.99,2660.0,6.88,492084.1,185204.5,0.48,4587220.0,11.86,143458.0,31.98,69.02,,,,,,,4255.0,498.0,2696.0,11.7,63.36,128.8,697.28,165600.0,42.83,264.6,10.0,1497.48,3873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494800000.0,49208412.0,18520450.0,58.0,21.0,386755.0
Gorj,2001,386426.0,6136.0,6283.0,-147.0,-0.38,,,,,,3840.0,4328.0,-488.0,-1.26,69.0,17.97,71.58,61.09,48.89,89809.0,,20531.0,25151.0,,,,,616.0,1.59,1941.0,5.02,2600.0,6.73,1173682.2,257352.6,0.67,5307518.0,13.73,152085.0,34.9,68.98,,,,,,,4328.0,521.0,2738.0,12.04,63.26,134.83,708.54,181692.0,47.02,386.5,12.0,2326.75,6021.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273600000.0,117368220.0,25735260.0,28.0,28.0,386619.0
Gorj,2002,385583.0,7286.0,7319.0,-33.0,-0.09,,,,,,3799.0,4378.0,-579.0,-1.51,56.0,14.74,71.53,65.33,47.97,87438.0,,20055.0,23785.0,,,,,609.0,1.58,1838.0,4.77,2761.0,7.16,1574322.1,327416.8,0.85,5330796.0,13.83,152418.0,34.97,68.83,,,,,,,4378.0,508.0,2797.0,11.6,63.89,131.75,725.4,165718.0,42.98,482.2,13.0,3158.93,8192.61,0.84,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116100000.0,157432210.0,32741680.0,33.0,16.0,386051.0
Gorj,2003,385159.0,6938.0,7088.0,-150.0,-0.39,,,,,,3773.0,4325.0,-552.0,-1.44,50.0,13.25,71.5,68.99,46.97,85924.0,,20379.0,22239.0,,,,,615.0,1.6,1880.0,4.88,2329.0,6.05,2158172.4,339328.1,0.88,5354568.0,13.9,152861.0,35.03,68.75,,,,,,,4325.0,586.0,2758.0,13.55,63.77,152.14,716.07,166165.0,43.14,586.6,13.0,3977.45,10326.77,0.91,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3988100000.0,215817240.0,33932810.0,52.0,17.0,385535.0
Gorj,2004,384471.0,8031.0,7994.0,37.0,0.1,,,,,,3653.0,4396.0,-743.0,-1.93,46.0,12.59,71.79,73.11,45.89,83235.0,,19415.0,20931.0,,,,,604.0,1.57,1827.0,4.75,2329.0,6.06,2573288.6,1079218.6,2.81,5380802.0,14.0,153232.0,35.12,68.63,,,,,,,4396.0,589.0,2738.0,13.4,62.28,153.2,712.15,182396.0,47.44,666.9,14.0,4791.45,12462.45,0.98,0.01,4535.1,384471.0,11795.6881013132,1.0,11795.6881013132,666.8843,666.8843,4985.0,83821.0,16.8146439318,22506.0,57.8,8.0,71.79,12.6,42.3,142.4,29.7050561798,439.0,1688.0,439.0448174245,36.8,619.0,161.000439565,50113.0,130.3427306611,2283602.0,182396.0,12.5200223689,414160.0,1.0772203885,449.0,116.7838406538,2022.0,24.1228331802,221.0,12.1164937828,5572.0,317.0,56.8916008615,247.7,44.4544149318,23244.0,4.1715721464,84.21959,22506.0,26722.9987702386,,,0.2997148857,0.1580001063,3.888345836,5.3653008927,90200540.0,234.6094763974,4608200000.0,257329.0,107922.0,38.0,6.0,384943.0
Gorj,2005,383831.0,5711.0,5947.0,-236.0,-0.61,,,,,,3616.0,4280.0,-664.0,-1.74,50.0,13.83,71.96,76.92,44.52,78708.0,,18550.0,19990.0,,,,,594.0,1.55,1913.0,4.98,2337.0,6.09,307157953.0,130450702.0,339.86,5404065.0,14.08,153509.0,35.2,68.52,,,,,,,4280.0,580.0,2797.0,13.55,65.35,151.11,728.71,183088.0,47.7,871.0,17.0,5200.12,13547.94,1.01,0.01,4938.3,383831.0,12865.8185503516,1.09,11803.5032572033,871.0,799.0825688073,4944.0,82872.0,16.7621359223,23365.0,55.2,9.3,71.96,13.8,42.9,138.5,30.9747292419,405.0,1553.0,404.6051517465,37.1,609.0,158.663578502,48360.0,125.9929500223,2290434.0,183088.0,12.510017041,415365.0,1.0821559488,412.0,107.3389069669,2580.0,31.1323486823,198.0,10.8144717294,5572.0,317.0,56.8916008615,247.3,44.3826274228,21245.0,3.8128140704,86.26228,23365.0,27085.9986543365,,,0.2716196362,0.1473128587,3.434280869,4.8348101508,108357516.0,282.3052749778,5014100000.0,307157953.0,130450702.0,43.0,11.0,384339.0
Gorj,2006,382928.0,6917.0,7553.0,-636.0,-1.66,,,,,,3334.0,4137.0,-803.0,-2.1,62.0,18.6,72.53,79.55,43.71,77931.0,,17887.0,19524.0,,,,,572.0,1.49,1908.0,4.98,2342.0,6.12,456010908.0,172081342.0,449.38,5438712.0,14.2,153982.0,35.32,68.36,,,,,,,4137.0,588.0,2611.0,14.21,63.11,153.55,681.85,183292.0,47.87,965.0,20.0,6222.17,16248.93,1.05,0.02,5843.1,382928.0,15259.0043036811,1.161504,13137.2808907082,965.0,830.8193514616,4850.0,81282.0,16.7591752577,23527.0,54.6,8.8,72.53,18.6,40.3,136.4,29.5454545455,331.0,1267.0,330.871599883,37.4,586.0,153.0313792671,44593.0,116.4527012911,2306464.0,183292.0,12.5835497458,417032.0,1.089061129,647.0,168.96126687,2725.0,33.5252577446,162.0,8.838356284,5572.0,317.0,56.8916008615,248.1,44.5262024408,34277.0,6.1516511127,94.39496,23527.0,24924.0001796706,86572.0,22.6079054026,0.2916795937,0.1587257984,3.708476683,5.4038476847,140907530.0,367.973953328,5939600000.0,456010908.0,172081342.0,46.0,21.0,383598.0
Gorj,2007,381911.0,8126.0,8628.0,-502.0,-1.31,,,,,,3383.0,4040.0,-657.0,-1.72,34.0,10.05,72.95,81.2,42.9,81548.0,,16496.0,19604.0,,,,,568.0,1.49,1828.0,4.79,2165.0,5.67,569854844.0,223473902.0,585.15,5463761.0,14.31,154288.0,35.41,68.17,,,,,,,4040.0,601.0,2555.0,14.88,63.24,157.37,669.0,183151.0,47.96,1152.0,24.0,7387.96,19344.72,1.11,0.02,7278.8,381911.0,19058.8906839552,1.2177207936,15651.2812987372,1152.0,946.0296695717,4963.0,81101.0,16.34112432,23849.0,56.2,5.6,72.95,10.1,39.7,139.6,28.4383954155,213.0,814.0,213.1386631964,37.7,580.0,151.8678435552,40055.0,104.8804564414,2320237.0,183151.0,12.6684375188,418303.0,1.0952892166,457.0,119.6613870771,3047.0,37.5704368627,169.0,9.227358846,5572.0,318.0,57.0710696339,249.8,44.8312993539,22724.0,4.0782483848,102.2684,23849.0,23320.0089177107,80138.0,20.9834228394,0.2435279861,0.1190275113,2.989580605,4.0721163284,185288536.0,485.161558583,7244600000.0,569854844.0,223473902.0,45.0,25.0,382332.0
Gorj,2008,380476.0,8093.0,8699.0,-606.0,-1.59,,,,,,3283.0,4031.0,-748.0,-1.98,31.0,9.44,73.35,82.95,42.16,79329.0,,15953.0,18674.0,,,,,573.0,1.51,1865.0,4.9,2269.0,5.96,729174740.0,275088112.0,723.01,5498074.0,14.45,154718.0,35.54,67.92,,,,,,,4031.0,576.0,2542.0,14.29,63.06,151.39,668.11,182627.0,48.0,1503.0,23.0,8210.41,21579.31,1.16,0.02,8151.5,380476.0,21424.4788107528,1.3133118759,16313.3214615226,1503.0,1144.4349416035,5015.0,78816.0,15.7160518445,23749.0,56.3,7.3,73.35,9.4,38.8,139.4,27.8335724534,157.0,599.0,157.4343716818,38.0,601.0,157.9600290163,43399.0,114.0650132991,2334693.0,182627.0,12.7839421334,420030.0,1.103959251,616.0,161.902459025,3713.0,47.1097239139,159.0,8.7062701572,5572.0,317.0,56.8916008615,247.8,44.472361809,28663.0,5.1441134243,110.3373,23749.0,21523.9995903471,86114.0,22.6332278514,0.2813327143,0.1715574496,3.394355261,4.8457685371,226467507.0,595.2215303988,8070700000.0,729174740.0,275088112.0,50.0,30.0,381300.0
Gorj,2009,379358.0,6706.0,7283.0,-577.0,-1.52,,,,,,3233.0,4181.0,-948.0,-2.51,47.0,14.54,73.6,84.56,41.38,80285.0,,15440.0,17942.0,,,,,619.0,1.63,1795.0,4.73,2323.0,6.12,727023086.0,296513204.0,781.62,5519701.0,14.55,154923.0,35.63,67.72,,,,,,,4181.0,656.0,2613.0,15.69,62.5,172.92,688.8,182856.0,48.2,1490.0,25.0,9481.0,24992.22,1.15,0.02,9427.8,379358.0,24851.9867776612,1.3867260098,17921.3388966126,1490.0,1074.4732481491,4736.0,76960.0,16.25,23421.0,54.9,10.7,73.6,14.5,38.5,137.5,28.0,185.0,701.0,184.7858750837,38.4,652.0,171.869316055,42004.0,110.7239072327,2347036.0,182856.0,12.8354333465,421032.0,1.1098540165,357.0,94.1063586375,5238.0,68.0613305613,166.0,9.0781817386,5572.0,337.0,60.4809763101,247.8,44.472361809,7400.0,1.328068916,117.4044,23421.0,19948.9968008013,85804.0,22.6182128754,0.2354327311,0.1135273645,2.820203944,3.849602538,241480340.0,636.5500134438,9281300000.0,727023086.0,296513204.0,57.0,28.0,380075.0
Gorj,2010,377938.0,9152.0,9662.0,-510.0,-1.35,,,,,,3124.0,4292.0,-1168.0,-3.09,29.0,9.28,73.51,86.91,40.88,71411.0,6.0,14941.0,17720.0,,,0.7,0.6,617.0,1.63,1782.0,4.72,2309.0,6.11,711337086.0,296927095.0,785.65,5544112.0,14.67,155188.0,35.73,67.46,,,,,,,4292.0,697.0,2653.0,16.24,61.81,184.42,701.97,182958.0,48.41,1520.0,24.0,9411.03,24900.99,1.07,0.02,9365.8,377938.0,24781.3133371082,1.4711776238,16844.5420437149,1520.0,1033.1859154578,4409.0,74595.0,16.9188024495,22466.0,52.3,10.1,73.51,9.3,37.6,132.5,28.3773584906,248.0,939.0,248.4534500368,38.7,658.0,174.1026305902,42985.0,113.7355862602,2356884.0,182958.0,12.8821040895,422194.0,1.1170985717,395.0,104.5144970868,5314.0,71.238018634,165.0,9.0184632539,5572.0,342.0,61.3783201723,248.0,44.5082555635,32093.0,5.7596913137,114.5932,22466.0,19605.0027401277,86269.0,22.8262307574,0.2515367914,0.1180803326,3.137517085,4.2103949612,245499129.0,649.5751393086,9952000000.0,711337086.0,296927095.0,55.0,13.0,378708.0
Gorj,2011,376293.0,6340.0,7027.0,-687.0,-1.83,341594.0,4152.0,11284.0,12.15,33.03,2923.0,4118.0,-1195.0,-3.21,29.0,9.92,73.77,88.13,40.4,71300.0,4.6,14434.0,16401.0,12.61,2.21,0.9,0.8,624.0,1.66,1686.0,4.48,2201.0,5.85,693676503.0,291268292.0,774.05,6781690.0,18.02,159455.0,42.53,67.17,55.5,55.4,96.2,29.3,73.9,51.4,4118.0,690.0,2644.0,16.76,64.21,183.37,702.64,182590.0,48.52,1528.0,20.0,8353.98,22200.73,0.99,0.01,8374.0,376293.0,22253.9350984472,1.5563588082,14298.7176103773,1528.0,981.7787466353,4347.0,71358.0,16.4154589372,21874.0,52.6,7.8,73.77,9.9,37.9,133.3,28.432108027,274.0,1030.0,273.7228702102,39.0,671.0,178.3184911758,41161.0,109.3855054439,3017732.0,182590.0,16.5273673257,447801.0,1.190032767,309.0,82.1168610631,5481.0,76.8098881695,165.0,9.0366394655,5572.0,342.0,61.3783201723,248.1,44.5262024408,27846.0,4.9974874372,115.1627,21874.0,18993.9971883257,86524.0,22.9937840991,0.2476694419,0.1145257296,3.06922745,4.013625454,239510456.0,636.4998976861,8838500000.0,693676503.0,291268292.0,84.0,31.0,377200.0
